,id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director
2246,9798,90000000,0.236842105,7.954242509," Action, Drama, Thriller",12.978751,0.023705986,11/20/1998,250649836,0.089904223,8.399067425,132,0.391585761,Enemy of the State,6.7,0.67,1266,0.089946714,Will Smith, Gene Hackman, Jon Voight, Regina King, Ian Hart, Lisa Bonet,Tony Scott
2247,14444,30000000,0.078947368,7.477121255," Animation, Family",5.154373,0.009414579,11/20/1998,100491683,0.036044814,8.00213012,79,0.220064725,The Rugrats Movie,5.8,0.58,149,0.010586146,Whoopi Goldberg, David Spade, E.G. Daily, Tara Strong, Christine Cavanaugh, Kath Soucie,"Norton Virgien, Igor Kovalyov"
2248,9487,120000000,0.315789474,8.079181246," Adventure, Animation, Comedy, Family",16.869209,0.030811997,11/25/1998,363258859,0.13029534,8.560216214,95,0.27184466,A Bug's Life,6.8,0.68,2379,0.169023091,Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere, Phyllis Diller, Bonnie Hunt, Joe Ranft,John Lasseter
2250,666,2900000,0.007631579,6.462397998,Drama,4.919716,0.008985973,1/16/1998,5596708,0.002007452,6.747932649,113,0.330097087,Central Station,7.6,0.76,132,0.00937833,Fernanda Montenegro, Marília Pêra, Vinícius de Oliveira, Othon Bastos, Otávio Augusto, Matheus Nachtergaele,Walter Salles
2254,692,12000,3.15789E-05,4.079181246," Horror, Comedy, Crime",5.738871,0.010482178,3/12/1972,6000000,0.002152107,6.77815125,93,0.265372168,Pink Flamingos,6.2,0.62,111,0.007886323,Divine, David Lochary, Mary Vivian Pearce, Mink Stole, Danny Mills, Edith Massey,John Waters
2257,39256,2000000,0.005263158,6.301029996," Action, Drama, Horror, Science Fiction, Thriller",2.894009,0.005285972,12/15/1984,4100000,0.001470606,6.612783857,87,0.245954693,Godzilla 1985,6.7,0.67,34,0.002415631,Ken Tanaka, Yasuko Sawaguchi, Keiju Kobayashi, Shin Takuma, Eitarô Ozawa, Taketoshi Naitô,"Koji Hashimoto, R.J. Kizer"
2259,244,672000,0.001768421,5.827369273," Action, Adventure, Drama, Horror",8.73274,0.015950549,4/7/1933,10000000,0.003586845,7,100,0.28802589,King Kong,7.7,0.77,346,0.024582593,Robert Armstrong, Fay Wray, Bruce Cabot, Frank Reicher, Victor Wong, James Flavin,"Chief Technician / Stop-Motion Expert,  Willis H. O, Brien"
2260,10730,23000000,0.060526316,7.361727836," Adventure, Drama",5.810716,0.010613405,9/8/1976,90614445,0.032502001,7.957197435,134,0.398058252,King Kong,5.9,0.59,179,0.012717584,Jeff Bridges, Jessica Lange, Charles Grodin, John Randolph, Rene Auberjonois, Julius Harris,"Sound mixer, Jack Solomon, John Guillermin"
2262,8130,5000000,0.013157895,6.698970004,Comedy,8.679349,0.015853029,3/29/1985,27400000,0.009827956,7.437750563,104,0.300970874,Desperately Seeking Susan,6,0.6,99,0.007033748,Madonna, Rosanna Arquette, Aidan Quinn, Mark Blum, Robert Joy, Laurie Metcalf,
2263,11532,0.0001,0,0," Action, Adventure, Drama",19.520733,0.035655067,6/26/1985,24467000,0.008775935,7.388580722,114,0.333333333,The Emerald Forest,7,0.7,64,0.004547069,Powers Boothe, Charley Boorman, Meg Foster, Yara Vaneau, William Rodriguez, Estee Chandler,John Boorman
2264,9749,8000000,0.021052632,6.903089987," Comedy, Crime, Mystery",6.040486,0.011033085,5/31/1985,59612888,0.021382221,7.775340162,98,0.281553398,Fletch,6.8,0.68,210,0.014920071,Chevy Chase, Joe Don Baker, Dana Wheeler-Nicholson, Richard Libertini, Tim Matheson, M. Emmet Walsh,Michael Ritchie
2265,14628,8045760,0.021173053,6.905567074," Comedy, Crime, Mystery",10.357224,0.018917707,3/17/1989,35150960,0.012608106,7.54593719,95,0.27184466,Fletch Lives,5.8,0.58,98,0.0069627,Chevy Chase, Hal Holbrook, Julianne Phillips, R. Lee Ermey, Richard Libertini, Cleavon Little,Michael Ritchie
2267,13698,0.0001,0,0," Comedy, Drama",6.853782,0.012518589,3/13/1986,36611610,0.013132018,7.563618827,111,0.323624595,Gung Ho,6.2,0.62,47,0.003339254,Michael Keaton, Gedde Watanabe, George Wendt, Mimi Rogers, John Turturro, Sô Yamamura,Ron Howard
2268,10466,10000000,0.026315789,7," Comedy, Romance",7.054864,0.01288587,3/15/1986,54999651,0.019727525,7.740359934,91,0.258899676,The Money Pit,6.2,0.62,288,0.020461812,Tom Hanks, Shelley Long, Alexander Godunov, Maureen Stapleton, Joe Mantegna, Leslie West,Richard Benjamin
2269,707,30000000,0.078947368,7.477121255," Adventure, Action, Thriller",12.840798,0.023454012,5/24/1985,152427960,0.054673554,8.183064637,131,0.388349515,A View to a Kill,6,0.6,515,0.036589698,Roger Moore, Christopher Walken, Tanya Roberts, Grace Jones, Patrick Macnee, Patrick Bauchau,John Glen
2271,9336,4500000,0.011842105,6.653212514," Comedy, Crime",8.354488,0.015259663,3/22/1984,146198896,0.052439285,8.164944093,96,0.275080906,Police Academy,6.5,0.65,614,0.043623446,Steve Guttenberg, Kim Cattrall, G. W. Bailey, Bubba Smith, Donovan Scott, George Gaynes,Hugh Wilson
2272,10157,0.0001,0,0," Comedy, Crime",9.021668,0.016478283,3/28/1985,55600000,0.019942861,7.745074792,87,0.245954693,Police Academy 2: Their First Assignment,5.6,0.56,349,0.024795737,Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Bobcat Goldthwait, Colleen Camp,Jerry Paris
2273,12118,0.0001,0,0," Comedy, Crime",7.10005,0.012968403,3/20/1986,43579163,0.015631172,7.639278885,83,0.233009709,Police Academy 3: Back in Training,5.5,0.55,259,0.018401421,Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Bobcat Goldthwait, Marion Ramsey,Jerry Paris
2274,10587,0.0001,0,0," Comedy, Crime",5.952392,0.010872179,4/2/1987,28061343,0.01006517,7.448108452,88,0.249190939,Police Academy 4: Citizens on Patrol,4.9,0.49,261,0.018543517,Steve Guttenberg, Bubba Smith, Michael Winslow, Sharon Stone, David Graf, Bobcat Goldthwait,Jim Drake
2275,11825,0.0001,0,0," Comedy, Crime",10.278957,0.01877475,3/17/1988,19510371,0.006998068,7.290265528,90,0.25566343,Police Academy 5: Assignment Miami Beach,4.7,0.47,195,0.013854352,Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook, G. W. Bailey, Tab Thacker,Alan Myerson
2276,11895,0.0001,0,0," Comedy, Crime",5.612379,0.010251138,3/9/1989,11567217,0.004148982,7.063228883,84,0.236245955,Police Academy 6: City Under Siege,4.7,0.47,183,0.013001776,Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook, G. W. Bailey, Matt McCoy,Peter Bonerz
2279,37536,3500000,0.009210526,6.544068044,Comedy,0.556435,0.00101634,11/25/1998,9247881,0.003317072,6.966042233,90,0.25566343,Ringmaster,3.8,0.38,13,0.000923623,Jerry Springer, Jaime Pressly, Molly Hagan, William McNamara, Michael Dudikoff, Wendy Raquel Robinson,Neil Abramson
2286,200,70000000,0.184210526,7.84509804," Science Fiction, Action, Adventure, Thriller",9.538877,0.017422977,12/10/1998,118000000,0.042324776,8.071882007,103,0.297734628,Star Trek: Insurrection,6.3,0.63,402,0.028561279,Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn, Gates McFadden,Jonathan Frakes
2287,9837,70000000,0.184210526,7.84509804," Adventure, Animation, Drama, Family, Music",11.898185,0.021732307,12/15/1998,218613188,0.078413172,8.339676358,99,0.284789644,The Prince of Egypt,6.9,0.69,847,0.06017762,Val Kilmer, Ralph Fiennes, Patrick Stewart, Michelle Pfeiffer, Sandra Bullock, Jeff Goldblum,"Brenda Chapman, Steve Hickner, Simon Wells"
2288,11545,9000000,0.023684211,6.954242509," Comedy, Drama",5.997054,0.010953756,9/17/1998,17096053,0.00613209,7.232895856,93,0.265372168,Rushmore,7.5,0.75,688,0.048880995,Jason Schwartzman, Olivia Williams, Bill Murray, Seymour Cassel, Mason Gamble, Brian Cox,Wes Anderson
2289,1934,25000000,0.065789474,7.397940009," Romance, History",13.813155,0.025230044,12/11/1998,289317794,0.103773822,8.461375145,122,0.359223301,Shakespeare in Love,6.8,0.68,831,0.059040853,Joseph Fiennes, Gwyneth Paltrow, Geoffrey Rush, Tom Wilkinson, Judi Dench, Imelda Staunton,John Madden
2294,8879,0.0001,0,0," Romance, Western",9.385078,0.01714206,6/28/1985,41410568,0.014853331,7.617111187,115,0.336569579,Pale Rider,7,0.7,255,0.018117229,Clint Eastwood, Michael Moriarty, Carrie Snodgress, Chris Penn, Richard Dysart, Sydney Penny,Clint Eastwood
2295,1369,44000000,0.115789474,7.643452676," Action, Adventure, Thriller, War",11.924462,0.021780303,5/21/1985,300400432,0.107748993,8.477700553,96,0.275080906,Rambo: First Blood Part II,6.3,0.63,884,0.062806394,Sylvester Stallone, Richard Crenna, Charles Napier, Steven Berkoff, Julia Nickson, George Cheung,George P. Cosmatos
2296,1368,15000000,0.039473684,7.176091259," Action, Adventure, Thriller, War",14.778884,0.026993971,10/22/1982,125212904,0.044911934,8.097649088,93,0.265372168,First Blood,7.2,0.72,1523,0.108206039,Sylvester Stallone, Richard Crenna, Brian Dennehy, Bill McKinney, Jack Starrett, Michael Talbott,Ted Kotcheff
2297,1370,63000000,0.165789474,7.799340549," Action, Adventure, Thriller, War",11.624866,0.021233084,5/24/1988,189015611,0.067796979,8.276497674,102,0.294498382,Rambo III,5.7,0.57,703,0.049946714,Sylvester Stallone, Richard Crenna, Kurtwood Smith, Spiros Focás, Sasson Gabai, Doudi Shoua,Peter MacDonald
2298,10303,25000000,0.065789474,7.397940009," Action, Adventure, Comedy, Romance",10.571841,0.01930971,12/4/1985,96773200,0.034711051,7.985755102,106,0.307443366,The Jewel of the Nile,6,0.6,289,0.02053286,Michael Douglas, Kathleen Turner, Danny DeVito, Spiros Focás, Avner Eisenberg, Paul David Magid,Lewis Teague
2299,9326,10000000,0.026315789,7," Action, Adventure, Comedy, Romance",6.827193,0.012470024,3/30/1984,86572238,0.031052124,7.937378645,106,0.307443366,Romancing the Stone,6.6,0.66,477,0.033889876,Michael Douglas, Kathleen Turner, Danny DeVito, Alfonso Aráu, Manuel Ojeda, Zack Norman,Robert Zemeckis
2300,10328,0.0001,0,0," Comedy, Drama, Science Fiction",5.773277,0.010545022,6/21/1985,85313124,0.030600499,7.931015845,117,0.343042071,Cocoon,6.5,0.65,329,0.023374778,Steve Guttenberg, Tahnee Welch, Brian Dennehy, Don Ameche, Wilford Brimley, Hume Cronyn,
2301,11285,17500000,0.046052632,7.243038049," Comedy, Drama, Science Fiction",12.167265,0.022223788,9/13/1988,25024919,0.008976051,7.39837268,116,0.339805825,Cocoon: The Return,5.4,0.54,103,0.00731794,Don Ameche, Wilford Brimley, Courteney Cox, Hume Cronyn, Jack Gilford, Steve Guttenberg,Daniel Petrie
2302,1367,7000000,0.018421053,6.84509804,Drama,11.789813,0.021534364,6/15/1979,200182160,0.071802247,8.301425371,119,0.349514563,Rocky II,6.9,0.69,948,0.067353464,Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton,Sylvester Stallone
2303,1371,17000000,0.044736842,7.230448921,Drama,11.673366,0.02132167,5/28/1982,270000000,0.096844828,8.431363764,99,0.284789644,Rocky III,6.6,0.66,894,0.063516874,Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton,Sylvester Stallone
2304,1374,31000000,0.081578947,7.491361694,Drama,10.25721,0.018735029,11/21/1985,300473716,0.107775279,8.477806488,91,0.258899676,Rocky IV,6.6,0.66,984,0.06991119,Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Brigitte Nielsen, Tony Burton,Sylvester Stallone
2305,1375,42000000,0.110526316,7.62324929,Drama,14.007329,0.025584708,10/18/1990,119946358,0.043022905,8.078987066,104,0.300970874,Rocky V,5.3,0.53,688,0.048880995,Sylvester Stallone, Talia Shire, Burt Young, Sage Stallone, Burgess Meredith, Tommy Morrison,John G. Avildsen
2309,15596,0.0001,0,0,Comedy,6.669879,0.012182686,6/13/1986,91258000,0.032732834,7.960270947,96,0.275080906,Back to School,6.4,0.64,113,0.008028419,Rodney Dangerfield, Keith Gordon, William Zabka, Burt Young, Robert Downey Jr., Sally Kellerman,Alan Metter
2312,44326,0.0001,0,0," Drama, Thriller",10.273979,0.018765658,8/22/1986,13418091,0.004812862,7.127690733,89,0.252427184,Extremities,6,0.6,13,0.000923623,Farrah Fawcett, James Russo, Alfre Woodard, Diana Scarwid, Sandy Martin, Eddie Velez,  Robert M. Young
2313,1885,8000000,0.021052632,6.903089987,Drama,7.64499,0.013963749,6/22/1984,90815558,0.032574137,7.958160256,126,0.372168285,The Karate Kid,6.9,0.69,913,0.064866785,Ralph Macchio, Pat Morita, William Zabka, Martin Kove, Chad McQueen, Randee Heller,John G. Avildsen
2314,8856,113,2.97368E-07,2.053078443," Adventure, Drama, Action, Romance, Family",9.231318,0.016861213,6/18/1986,115103979,0.041286018,8.061090337,113,0.330097087,"The Karate Kid, Part II",5.9,0.59,457,0.032468917,Ralph Macchio, Pat Morita, Martin Kove, Charlie Tanimoto, Yuji Okumoto, Joey Miyashima,John G. Avildsen
2315,10495,0.0001,0,0," Family, Adventure",6.441664,0.011765846,6/29/1989,38956288,0.013973018,7.590577568,112,0.326860841,"The Karate Kid, Part III",5.5,0.55,311,0.022095915,Ralph Macchio, Pat Morita, Martin Kove, Thomas Ian Griffith, Robyn Lively, Sean Kanan,John G. Avildsen
2316,5825,27000000,0.071052632,7.431363764,Comedy,9.802574,0.017904626,12/1/1989,71320000,0.025581382,7.853211335,97,0.278317152,National Lampoon's Christmas Vacation,7.1,0.71,668,0.047460036,Chevy Chase, Randy Quaid, Juliette Lewis, Johnny Galecki, John Randolph, Diane Ladd,Jeremiah S. Chechik
2317,9489,65000000,0.171052632,7.812913357," Comedy, Romance",10.237996,0.018699934,12/17/1998,250821495,0.089965794,8.399364752,119,0.349514563,You've Got Mail,6.3,0.63,859,0.061030195,Tom Hanks, Meg Ryan, Katie Sagona, Greg Kinnear, Parker Posey, Jean Stapleton,
2318,16885,0.0001,0,0," Drama, Action, Crime",2.21138,0.004039135,5/1/1998,1214198,0.000435514,6.084289513,124,0.365695793,The General,6.5,0.65,24,0.001705151,Brendan Gleeson, Adrian Dunbar, Sean McGinley, Maria Doyle Kennedy, Angeline Ball, Jon Voight,John Boorman
2320,8741,52000000,0.136842105,7.716003344," Drama, History, War",9.783966,0.017870638,12/25/1998,98126565,0.035196482,7.991786596,170,0.514563107,The Thin Red Line,7.2,0.72,793,0.05634103,Sean Penn, Adrien Brody, Jim Caviezel, Ben Chaplin, George Clooney, John Cusack,Terrence Malick
2321,9276,15000000,0.039473684,7.176091259," Horror, Mystery, Science Fiction",13.462253,0.024589114,12/25/1998,40283321,0.014449004,7.605125267,104,0.300970874,The Faculty,6.2,0.62,500,0.035523979,Jordana Brewster, Elijah Wood, Clea DuVall, Laura Harris, Josh Hartnett, Shawn Hatosy,Robert Rodriguez
2324,10312,50000000,0.131578947,7.698970004," Comedy, Drama",12.52181,0.022871373,12/25/1998,202292902,0.072559338,8.305980645,115,0.336569579,Patch Adams,7,0.7,863,0.061314387,Robin Williams, Philip Seymour Hoffman, Bob Gunton, Peter Coyote, Michael Jeter, Monica Potter,"Seamstress, Nancy Servin"
2329,10368,12000000,0.031578947,7.079181246," Comedy, Drama, War",3.094893,0.005652892,3/25/1999,21001563,0.007532936,7.322251617,117,0.343042071,Tea with Mussolini,5.8,0.58,32,0.002273535,Cher, Judi Dench, Joan Plowright, Maggie Smith, Lily Tomlin, Baird Wallace,Franco Zeffirelli
2332,31662,6000000,0.015789474,6.77815125,Drama,4.40959,0.008054216,8/28/1997,6330054,0.002270492,6.801407415,114,0.333333333,Affliction,5.8,0.58,56,0.003978686,Nick Nolte, James Coburn, Sissy Spacek, Willem Dafoe, Brigid Tierney, Holmes Osborne,Paul Schrader
2343,10658,37000000,0.097368421,7.568201724," Comedy, Fantasy, Science Fiction",10.722672,0.019585206,8/1/1986,37962774,0.01361666,7.57935794,110,0.32038835,Howard the Duck,5.1,0.51,227,0.016127886,Lea Thompson, Jeffrey Jones, Tim Robbins, Ed Gale, Holly Robinson Peete, David Paymer,Willard Huyck
2346,24086,0.0001,0,0," Drama, Family, Fantasy, Science Fiction",3.791972,0.006926122,8/15/1986,7177431,0.002574433,6.855969026,114,0.333333333,The Boy Who Could Fly,6,0.6,36,0.002557726,Jay Underwood, Fred Savage, Bonnie Bedelia, Colleen Dewhurst, Fred Gwynne, Lucy Deakins,Nick Castle
2347,11815,700000,0.001842105,5.84509804," Drama, Horror, Science Fiction",8.407369,0.015356252,7/16/1958,3000000,0.001076053,6.477121255,94,0.268608414,The Fly,6.9,0.69,129,0.009165187,David Hedison, Patricia Owens, Vincent Price, Herbert Marshall, Kathleen Freeman, Betty Lou Gerson,Kurt Neumann
2348,9426,15000000,0.039473684,7.176091259," Horror, Science Fiction",13.534589,0.024721237,8/15/1986,60629159,0.021746742,7.782681544,96,0.275080906,The Fly,7.1,0.71,1038,0.07374778,Jeff Goldblum, Geena Davis, John Getz, Joy Boushel, Leslie Carlson, George Chuvalo,David Cronenberg
2349,10344,0.0001,0,0," Horror, Science Fiction, Thriller",9.207436,0.016817592,2/10/1989,38903179,0.013953969,7.589985091,105,0.30420712,The Fly II,5.2,0.52,159,0.011296625,Eric Stoltz, Daphne Zuniga, Lee Richardson, John Getz, Frank C. Turner, Ann Marie Lee,Chris Walas
2351,2620,12000000,0.031578947,7.079181246," Action, Comedy, Crime",5.037671,0.00920142,8/15/1986,15945534,0.005719416,7.202639068,88,0.249190939,Armed and Dangerous,5.3,0.53,46,0.003268206,John Candy, Eugene Levy, Robert Loggia, Meg Ryan, Kenneth McMillan, Brion James,Mark L. Lester
2352,30497,85000,0.000223684,4.929418926,Horror,15.526413,0.02835935,10/1/1974,30859000,0.011068646,7.489381848,83,0.233009709,The Texas Chain Saw Massacre,7.1,0.71,617,0.04383659,Marilyn Burns, Allen Danziger, Paul A. Partain, William Vail, Teri McMinn, Edwin Neal,Tobe Hooper
2353,16337,4700000,0.012368421,6.672097858,Horror,9.501011,0.017353814,8/22/1986,8025872,0.002878756,6.904492229,101,0.291262136,The Texas Chainsaw Massacre 2,5.8,0.58,142,0.01008881,Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley, Bill Johnson, Ken Evert ,Tobe Hooper
2354,25018,0.0001,0,0," Horror, Thriller",5.79907,0.010592133,1/12/1990,5765562,0.002068018,6.760841647,81,0.226537217,Leatherface: Texas Chainsaw Massacre III,5.1,0.51,75,0.005328597,Kate Hodge, Ken Foree, R.A. Mihailoff, William Butler, Viggo Mortensen, Joe Unger,Jeff Burr
2356,12151,0.0001,0,0,Comedy,7.427491,0.013566482,6/26/1986,71624879,0.025690737,7.855063901,93,0.265372168,Ruthless People,6.7,0.67,104,0.007388988,Danny DeVito, Bette Midler, Judge Reinhold, Helen Slater, Anita Morris, Bill Pullman,"Jim Abrahams, David Zucker, Jerry Zucker"
2357,25438,0.0001,0,0," Horror, Music",2.612214,0.004771267,10/24/1986,6797218,0.002438057,6.832331199,98,0.281553398,Trick or Treat,5.6,0.56,40,0.002841918,Marc Price, Tony Fields, Lisa Orgolini, Doug Savant, Elaine Joyce, Glen Morgan,"Charles Martin Smith, Production Coordinator,  Barbara D, Alessandro"
2358,33278,0.0001,0,0," Horror, Science Fiction",5.012318,0.009155113,10/10/1986,8988731,0.003224119,6.953698384,91,0.258899676,Deadly Friend,5.9,0.59,57,0.004049734,Matthew Laborteaux, Kristy Swanson, Michael Sharrett, Anne Twomey, Anne Ramsey, Richard Marcus,Wes Craven
2359,274253,0.0001,0,0," Romance, Drama, History",0.063442,0.000115876,6/13/1986,1,0,0,103,0.297734628,Belizaire the Cajun,5,0.5,1,7.1048E-05,Armand Assante, Gail Youngs, Michael Schoeffing, Stephen McHattie, Will Patton, Nancy Barrett,Glen Pitre
2360,192,20000000,0.052631579,7.301029996," Drama, Thriller, Mystery",11.469751,0.020949763,9/24/1986,77200000,0.027690447,7.8876173,130,0.385113269,The Name of the Rose,7.2,0.72,739,0.05250444,Sean Connery, Christian Slater, Helmut Qualtinger, Elya Baskin, Michael Lonsdale, Volker Prechtel,Jean-Jacques Annaud
2362,10013,18000000,0.047368421,7.255272505," Comedy, Drama, Fantasy, Romance",7.471655,0.013647148,10/5/1986,41382841,0.014843385,7.616820302,103,0.297734628,Peggy Sue Got Married,5.9,0.59,138,0.009804618,Nicolas Cage, Jim Carrey, Kathleen Turner, Helen Hunt, Catherine Hicks, Joan Allen,Francis Ford Coppola
2363,9671,5000000,0.013157895,6.698970004," Adventure, Comedy",7.791212,0.014230827,9/26/1986,328203506,0.117721526,8.516143216,97,0.278317152,Crocodile Dundee,6.3,0.63,512,0.036376554,Paul Hogan, Linda Kozlowski, Mark Blum, David Gulpilil, Michael Lombard, John Meillon,Peter Faiman
2364,9396,0.0001,0,0," Adventure, Comedy",8.948565,0.016344759,5/19/1988,239606210,0.085943045,8.37949807,110,0.32038835,Crocodile Dundee II,5.5,0.55,310,0.022024867,Paul Hogan, Linda Kozlowski, John Meillon, Ernie Dingo, Charles S. Dutton, Luis Guzmán,John Cornell
2367,11873,13800000,0.036315789,7.139879086,Drama,11.613655,0.021212607,10/7/1986,52293982,0.018757043,7.718451713,119,0.349514563,The Color of Money,6.7,0.67,297,0.021101243,Paul Newman, Tom Cruise, Mary Elizabeth Mastrantonio, Helen Shaver, John Turturro, Bill Cobbs,Martin Scorsese
